County,Year,State,Deaths,State_Name,Population,Death_Ratio_per_100000
Nassau County,2009,FL,10,Florida,72671,13.7606473
Nassau County,2010,FL,14,Florida,73314,19.09594348
Nassau County,2011,FL,13,Florida,74166,17.52824744
Nassau County,2012,FL,16,Florida,74546,21.46325759
Nassau County,2013,FL,14,Florida,75428,18.56074667
Navajo County,2004,AZ,12,Arizona,102774,11.67610485
Navajo County,2006,AZ,10,Arizona,105624,9.467545255
Navajo County,2007,AZ,15,Arizona,106927,14.02826227
Navajo County,2009,AZ,17,Arizona,107571,15.80351582
Navajo County,2010,AZ,13,Arizona,107449,12.09876313
Navajo County,2011,AZ,11,Arizona,107560,10.22685013
Navajo County,2012,AZ,17,Arizona,107334,15.83841094
Navajo County,2013,AZ,22,Arizona,107164,20.52928222
Navajo County,2014,AZ,18,Arizona,107741,16.70673188
Navajo County,2015,AZ,10,Arizona,107695,9.285482149
New Hanover County,2003,NC,20,North Carolina,171928,11.63277651
New Hanover County,2004,NC,23,North Carolina,178362,12.8951234
New Hanover County,2005,NC,36,North Carolina,185412,19.41621901
New Hanover County,2006,NC,19,North Carolina,190791,9.958541021
New Hanover County,2007,NC,20,North Carolina,194339,10.29129511
New Hanover County,2008,NC,31,North Carolina,197709,15.67960993
New Hanover County,2009,NC,25,North Carolina,200178,12.48888489
New Hanover County,2010,NC,28,North Carolina,202667,13.81576675
New Hanover County,2011,NC,36,North Carolina,206006,17.47521917
New Hanover County,2012,NC,41,North Carolina,209118,19.60615538
New Hanover County,2013,NC,35,North Carolina,213033,16.42937949
New Hanover County,2014,NC,34,North Carolina,216112,15.73258311
New Hanover County,2015,NC,50,North Carolina,219619,22.76670051
Newport News city,2003,VA,10,Virginia,183404,5.452443785
Newport News city,2004,VA,16,Virginia,185204,8.639122265
Newport News city,2006,VA,17,Virginia,183581,9.260217561
Newport News city,2009,VA,19,Virginia,181000,10.49723757
Newport News city,2010,VA,11,Virginia,180719,6.086797736
Newport News city,2013,VA,15,Virginia,181388,8.269565793
Newport News city,2014,VA,24,Virginia,181661,13.21142127
Newport News city,2015,VA,20,Virginia,181121,11.04234186
Newton County,2007,GA,10,Georgia,95699,10.44942998
Newton County,2009,GA,13,Georgia,99494,13.06611454
Newton County,2011,GA,10,Georgia,100446,9.955598033
Newton County,2013,GA,10,Georgia,102060,9.798157946
Newton County,2015,GA,12,Georgia,104920,11.43728555
Norfolk County,2003,MA,41,Massachusetts,653032,6.278405959
Norfolk County,2004,MA,47,Massachusetts,652630,7.201630327
Norfolk County,2005,MA,72,Massachusetts,651538,11.05077524
Norfolk County,2006,MA,67,Massachusetts,653421,10.25372616
Norfolk County,2007,MA,70,Massachusetts,656582,10.66127308
Norfolk County,2008,MA,72,Massachusetts,661703,10.88101459
Norfolk County,2009,MA,79,Massachusetts,666301,11.85650329
Norfolk County,2010,MA,71,Massachusetts,670850,10.58358799
Norfolk County,2011,MA,64,Massachusetts,677823,9.441992969
Norfolk County,2012,MA,78,Massachusetts,682984,11.42047251
Norfolk County,2013,MA,90,Massachusetts,688518,13.07155368
Norfolk County,2014,MA,118,Massachusetts,692439,17.04121229
Norfolk County,2015,MA,148,Massachusetts,694774,21.30189097
Norfolk city,2003,VA,10,Virginia,239286,4.179099488
Norfolk city,2004,VA,15,Virginia,243836,6.151675716
Norfolk city,2005,VA,20,Virginia,239650,8.34550386
Norfolk city,2006,VA,21,Virginia,243406,8.627560537
Norfolk city,2007,VA,36,Virginia,241248,14.9224035
Norfolk city,2008,VA,13,Virginia,241201,5.389695731
Norfolk city,2009,VA,16,Virginia,241725,6.619091943
Norfolk city,2010,VA,10,Virginia,242803,4.118565257
Norfolk city,2011,VA,26,Virginia,243701,10.66881137
Norfolk city,2012,VA,24,Virginia,246247,9.74631163
Norfolk city,2013,VA,36,Virginia,245598,14.65809982
Norfolk city,2014,VA,28,Virginia,246756,11.34724181
Norfolk city,2015,VA,36,Virginia,246667,14.59457487
Northampton County,2003,PA,13,Pennsylvania,276735,4.697634921
Northampton County,2004,PA,16,Pennsylvania,281374,5.686381826
Northampton County,2005,PA,17,Pennsylvania,285198,5.960771113
Northampton County,2006,PA,15,Pennsylvania,289628,5.179057273
Northampton County,2007,PA,22,Pennsylvania,293212,7.503103556
Northampton County,2008,PA,21,Pennsylvania,295096,7.116328246
Northampton County,2009,PA,30,Pennsylvania,296645,10.11309815
Northampton County,2010,PA,25,Pennsylvania,297735,8.396728635
Northampton County,2011,PA,37,Pennsylvania,298305,12.40341261
Northampton County,2012,PA,35,Pennsylvania,299099,11.70181111
Northampton County,2013,PA,39,Pennsylvania,299066,13.04059973
Northampton County,2014,PA,26,Pennsylvania,299748,8.673952787
Northampton County,2015,PA,80,Pennsylvania,300264,26.64322063
Northumberland County,2010,PA,10,Pennsylvania,94528,10.5788761
Northumberland County,2011,PA,10,Pennsylvania,94392,10.59411815
Northumberland County,2013,PA,14,Pennsylvania,93884,14.91201909
Northumberland County,2014,PA,13,Pennsylvania,93604,13.88829537
Northumberland County,2015,PA,15,Pennsylvania,92895,16.14726304
Nueces County,2003,TX,37,Texas,317632,11.64870038
Nueces County,2004,TX,29,Texas,321879,9.009596774
Nueces County,2005,TX,37,Texas,325515,11.36660369
Nueces County,2006,TX,48,Texas,329113,14.58465633
Nueces County,2007,TX,37,Texas,330512,11.19475238
Nueces County,2008,TX,40,Texas,333526,11.99306801
Nueces County,2009,TX,53,Texas,338220,15.67027379
Nueces County,2010,TX,45,Texas,340223,13.22661901
Nueces County,2011,TX,58,Texas,343278,16.89592692
Nueces County,2012,TX,49,Texas,347966,14.08183558
Nueces County,2013,TX,53,Texas,352987,15.01471726
Nueces County,2014,TX,56,Texas,356717,15.69871915
Nueces County,2015,TX,53,Texas,360587,14.6982559
Oakland County,2003,MI,73,Michigan,1201756,6.074444396
Oakland County,2004,MI,84,Michigan,1203812,6.977833748
Oakland County,2005,MI,76,Michigan,1203253,6.316211138
Oakland County,2006,MI,88,Michigan,1202256,7.319572537
Oakland County,2007,MI,80,Michigan,1199862,6.667433422
Oakland County,2008,MI,76,Michigan,1199545,6.335735633
Oakland County,2009,MI,105,Michigan,1200890,8.743515226
Oakland County,2010,MI,82,Michigan,1202362,6.819909478
Oakland County,2011,MI,76,Michigan,1212718,6.266914485
Oakland County,2012,MI,102,Michigan,1223723,8.335219653
Oakland County,2013,MI,109,Michigan,1235656,8.821225325
Oakland County,2014,MI,129,Michigan,1243076,10.37748295
Oakland County,2015,MI,124,Michigan,1244895,9.960679415
Okaloosa County,2003,FL,20,Florida,177649,11.25815513
Okaloosa County,2004,FL,22,Florida,182506,12.05439821
Okaloosa County,2005,FL,21,Florida,184045,11.41025293
Okaloosa County,2006,FL,27,Florida,184071,14.66825301
Okaloosa County,2007,FL,29,Florida,182677,15.87501437
Okaloosa County,2008,FL,16,Florida,181752,8.803204366
Okaloosa County,2009,FL,16,Florida,181153,8.832313017
Okaloosa County,2010,FL,13,Florida,180822,7.189390671
Okaloosa County,2011,FL,16,Florida,183205,8.733386098
Okaloosa County,2012,FL,14,Florida,189957,7.37008902
Okaloosa County,2014,FL,17,Florida,195074,8.714641623
Okaloosa County,2015,FL,39,Florida,198310,19.66617921
Okeechobee County,2008,FL,11,Florida,39968,27.52201761
Okeechobee County,2011,FL,10,Florida,39854,25.09158428
Okeechobee County,2012,FL,10,Florida,39693,25.19335903
Okeechobee County,2015,FL,10,Florida,39833,25.10481259
Onslow County,2005,NC,12,North Carolina,157205,7.633344995
Onslow County,2006,NC,15,North Carolina,161185,9.306076868
Onslow County,2007,NC,15,North Carolina,163256,9.188023717
Onslow County,2008,NC,10,North Carolina,169059,5.91509473
Onslow County,2009,NC,20,North Carolina,173064,11.55641843
Onslow County,2010,NC,11,North Carolina,177772,6.1877011
Onslow County,2011,NC,18,North Carolina,185068,9.726154711
Onslow County,2012,NC,18,North Carolina,190813,9.433319533
Onslow County,2013,NC,16,North Carolina,192522,8.310738513
Onslow County,2014,NC,17,North Carolina,192061,8.851354518
Onslow County,2015,NC,17,North Carolina,193402,8.789981489
Orange County,2003,FL,83,Florida,979227,8.476073474
Orange County,2003,TX,17,Texas,83553,20.34636698
Orange County,2004,FL,97,Florida,1011681,9.588002542
Orange County,2004,TX,18,Texas,83580,21.53625269
Orange County,2005,FL,90,Florida,1053341,8.544241608
Orange County,2005,TX,19,Texas,83500,22.75449102
Orange County,2006,FL,108,Florida,1083429,9.968350487
Orange County,2006,TX,34,Texas,81687,41.62228996
Orange County,2007,FL,110,Florida,1100663,9.993976358
Orange County,2007,NC,10,North Carolina,127193,7.862067881
Orange County,2007,TX,21,Texas,82255,25.5303629
Orange County,2008,FL,120,Florida,1115525,10.75726676
Orange County,2008,TX,20,Texas,82612,24.20955793
Orange County,2009,FL,120,Florida,1131351,10.60678781
Orange County,2009,TX,29,Texas,81586,35.54531415
Orange County,2010,FL,149,Florida,1145956,13.00224441
Orange County,2010,TX,25,Texas,81837,30.54852939
Orange County,2011,FL,148,Florida,1170699,12.64201985
Orange County,2011,NC,10,North Carolina,134853,7.415482043
Orange County,2011,TX,16,Texas,82350,19.42926533
Orange County,2012,FL,131,Florida,1202716,10.89201441
Orange County,2012,NC,10,North Carolina,137870,7.253209545
Orange County,2012,TX,14,Texas,82908,16.8861871
Orange County,2013,FL,122,Florida,1227761,9.936787371
Orange County,2013,TX,10,Texas,82853,12.069569
Orange County,2014,FL,177,Florida,1257031,14.08079833
Orange County,2014,TX,13,Texas,83301,15.60605515
Orange County,2014,VA,10,Virginia,34912,28.64344638
Orange County,2015,FL,195,Florida,1291844,15.09470184
Orange County,2015,TX,12,Texas,84026,14.28129389
Osceola County,2003,FL,12,Florida,202687,5.920458638
Osceola County,2004,FL,13,Florida,216541,6.00348202
Osceola County,2005,FL,16,Florida,228026,7.016743705
Osceola County,2006,FL,13,Florida,242081,5.370103395
Osceola County,2007,FL,26,Florida,253722,10.24743617
Osceola County,2008,FL,18,Florida,261746,6.876895922
Osceola County,2009,FL,15,Florida,265267,5.654680002
Osceola County,2010,FL,22,Florida,268685,8.188026872
Osceola County,2011,FL,35,Florida,278669,12.55970345
Osceola County,2012,FL,29,Florida,288932,10.03696371
Osceola County,2013,FL,27,Florida,299322,9.020386073
Osceola County,2014,FL,36,Florida,311150,11.56998232
Osceola County,2015,FL,37,Florida,323860,11.42468968
Ottawa County,2007,MI,15,Michigan,260037,5.76840988
Ottawa County,2008,MI,10,Michigan,261906,3.818163769
Ottawa County,2009,MI,22,Michigan,262879,8.368869328
Ottawa County,2010,MI,10,Michigan,263801,3.790736199
Ottawa County,2011,MI,27,Michigan,266918,10.11546617
Ottawa County,2013,MI,15,Michigan,274394,5.466591835
Ottawa County,2014,MI,24,Michigan,277888,8.636573008
Ottawa County,2015,MI,24,Michigan,280907,8.543752915
Palm Beach County,2003,FL,199,Florida,1218100,16.33691815
Palm Beach County,2004,FL,196,Florida,1252223,15.65216419
Palm Beach County,2005,FL,229,Florida,1278380,17.91329652
Palm Beach County,2006,FL,211,Florida,1284489,16.42676582
Palm Beach County,2007,FL,262,Florida,1286586,20.36397101
Palm Beach County,2008,FL,271,Florida,1294938,20.92764287
Palm Beach County,2009,FL,276,Florida,1307371,21.11106947
Palm Beach County,2010,FL,230,Florida,1320134,17.42247378
Palm Beach County,2011,FL,203,Florida,1336875,15.18466573
Palm Beach County,2012,FL,185,Florida,1355149,13.65163536
Palm Beach County,2013,FL,233,Florida,1376782,16.92352166
Palm Beach County,2014,FL,236,Florida,1399064,16.8684206
Palm Beach County,2015,FL,317,Florida,1424772,22.2491739
Parker County,2003,TX,13,Texas,97041,13.39639946
Parker County,2004,TX,10,Texas,99320,10.06846557
Parker County,2008,TX,10,Texas,112911,8.856533022
Parker County,2009,TX,20,Texas,115802,17.27085888
Parker County,2010,TX,17,Texas,116927,14.53898586
Parker County,2012,TX,16,Texas,119494,13.38979363
Parker County,2014,TX,13,Texas,122185,10.63960388
Parker County,2015,TX,15,Texas,125691,11.93402869
Pasco County,2003,FL,62,Florida,383238,16.17793643
Pasco County,2004,FL,83,Florida,401648,20.66486077
Pasco County,2005,FL,84,Florida,421844,19.91257432
Pasco County,2006,FL,101,Florida,439529,22.97914358
Pasco County,2007,FL,125,Florida,453579,27.55859508
Pasco County,2008,FL,147,Florida,461313,31.86556633
Pasco County,2009,FL,166,Florida,462607,35.88359017
Pasco County,2010,FL,173,Florida,464697,37.22855969
Pasco County,2011,FL,147,Florida,466529,31.50929524
Pasco County,2012,FL,109,Florida,469755,23.20358485
Pasco County,2013,FL,99,Florida,474501,20.86402347
Pasco County,2014,FL,105,Florida,483590,21.71260779
Pasco County,2015,FL,113,Florida,495130,22.8222891
Paulding County,2004,GA,12,Georgia,106350,11.28349788
Paulding County,2006,GA,18,Georgia,122635,14.67770212
Paulding County,2007,GA,20,Georgia,131172,15.24715641
Paulding County,2008,GA,18,Georgia,137066,13.13235959
Paulding County,2009,GA,22,Georgia,140761,15.62932915
Paulding County,2010,GA,31,Georgia,142324,21.78128777
Paulding County,2011,GA,19,Georgia,143606,13.23064496
Paulding County,2012,GA,19,Georgia,144750,13.12607945
Paulding County,2013,GA,13,Georgia,146775,8.857094192
Paulding County,2014,GA,27,Georgia,148562,18.17423029
Paulding County,2015,GA,24,Georgia,151691,15.82163741
Pemiscot County,2010,MO,11,Missouri,18296,60.12243113
Pender County,2015,NC,16,North Carolina,57463,27.84400397
Phelps County,2010,MO,10,Missouri,45156,22.14545132
Phelps County,2011,MO,14,Missouri,45260,30.93239063
Phelps County,2012,MO,10,Missouri,45248,22.10042433
Philadelphia County,2003,PA,278,Pennsylvania,1493802,18.61023081
Philadelphia County,2004,PA,322,Pennsylvania,1492882,21.56901885
Philadelphia County,2005,PA,391,Pennsylvania,1490861,26.22645572
Philadelphia County,2006,PA,433,Pennsylvania,1488710,29.08558416
Philadelphia County,2007,PA,356,Pennsylvania,1493309,23.83967417
Philadelphia County,2008,PA,375,Pennsylvania,1499731,25.00448414
Philadelphia County,2009,PA,346,Pennsylvania,1514694,22.84289764
Philadelphia County,2010,PA,340,Pennsylvania,1526006,22.28038422
Philadelphia County,2011,PA,430,Pennsylvania,1540615,27.91093167
Philadelphia County,2012,PA,457,Pennsylvania,1552087,29.44422574
Philadelphia County,2013,PA,401,Pennsylvania,1558713,25.72635245
Philadelphia County,2014,PA,512,Pennsylvania,1565949,32.69582854
Philadelphia County,2015,PA,567,Pennsylvania,1571679,36.07606897
Pickaway County,2011,OH,14,Ohio,55946,25.02413041
Pickaway County,2012,OH,12,Ohio,56235,21.33902374
Pickaway County,2013,OH,10,Ohio,56352,17.74559909
Pickaway County,2015,OH,10,Ohio,56991,17.54663017
Pierce County,2003,WA,87,Washington,733969,11.85336165
Pierce County,2004,WA,72,Washington,740137,9.727928748
Pierce County,2005,WA,85,Washington,748148,11.36138839
Pierce County,2006,WA,68,Washington,763408,8.907425649
Pierce County,2007,WA,125,Washington,772484,16.18156493
Pierce County,2008,WA,129,Washington,785400,16.42475172
Pierce County,2009,WA,102,Washington,796483,12.8062997
Pierce County,2010,WA,113,Washington,795225,14.20981483
Pierce County,2011,WA,128,Washington,807728,15.84691876
Pierce County,2012,WA,109,Washington,815772,13.36157652
Pierce County,2013,WA,122,Washington,821307,14.85437236
Pierce County,2014,WA,124,Washington,833106,14.88406037
Pierce County,2015,WA,140,Washington,844317,16.58144986
Pike County,2010,PA,12,Pennsylvania,57369,20.9172201
Pike County,2011,OH,13,Ohio,28471,45.66049665
Pike County,2011,PA,12,Pennsylvania,57104,21.01428972
Pike County,2015,OH,12,Ohio,28115,42.68184243
Pike County,2015,PA,12,Pennsylvania,55410,21.65674066
Pima County,2003,AZ,159,Arizona,885893,17.94799146
Pima County,2004,AZ,155,Arizona,901342,17.19658021
Pima County,2005,AZ,173,Arizona,920298,18.79825882
Pima County,2006,AZ,190,Arizona,940930,20.19278799
Pima County,2007,AZ,156,Arizona,955869,16.32022798
Pima County,2008,AZ,116,Arizona,967778,11.98621998
Pima County,2009,AZ,173,Arizona,975580,17.73304086
Pima County,2010,AZ,204,Arizona,980263,20.81074161
Pima County,2011,AZ,184,Arizona,988500,18.61406171
Pima County,2012,AZ,213,Arizona,993231,21.4451623
Pima County,2013,AZ,209,Arizona,997374,20.9550279
Pima County,2014,AZ,222,Arizona,1004521,22.10008551
Pima County,2015,AZ,224,Arizona,1009490,22.18942238
Pinal County,2003,AZ,18,Arizona,207920,8.657175837
Pinal County,2004,AZ,17,Arizona,219472,7.745862798
Pinal County,2005,AZ,15,Arizona,235708,6.363806065
Pinal County,2006,AZ,17,Arizona,271328,6.26547942
Pinal County,2007,AZ,34,Arizona,306174,11.10479662
Pinal County,2008,AZ,23,Arizona,335311,6.859303751
Pinal County,2009,AZ,43,Arizona,349830,12.29168453
Pinal County,2010,AZ,45,Arizona,375770,11.97541049
Pinal County,2011,AZ,33,Arizona,378114,8.727526619
Pinal County,2012,AZ,38,Arizona,382371,9.937992159
Pinal County,2013,AZ,41,Arizona,385574,10.63349707
Pinal County,2014,AZ,25,Arizona,395563,6.320105773
Pinal County,2015,AZ,45,Arizona,405922,11.08587364
Pinellas County,2003,FL,135,Florida,926266,14.57464702
Pinellas County,2004,FL,182,Florida,928305,19.60562531
Pinellas County,2005,FL,176,Florida,929426,18.93641882
Pinellas County,2006,FL,213,Florida,924182,23.04740841
Pinellas County,2007,FL,235,Florida,918624,25.58173965
Pinellas County,2008,FL,264,Florida,916458,28.80655742
Pinellas County,2009,FL,265,Florida,915330,28.95130718
Pinellas County,2010,FL,284,Florida,916542,30.98603228
Pinellas County,2011,FL,244,Florida,918574,26.56291164
Pinellas County,2012,FL,221,Florida,921863,23.97319341
Pinellas County,2013,FL,176,Florida,928755,18.95009986
Pinellas County,2014,FL,190,Florida,936862,20.2804682
Pinellas County,2015,FL,190,Florida,947664,20.04930017
Pitt County,2003,NC,11,North Carolina,141610,7.767813008
Pitt County,2004,NC,11,North Carolina,144486,7.613194358
Pitt County,2006,NC,12,North Carolina,152934,7.846522029
Pitt County,2008,NC,16,North Carolina,162116,9.869476178
Pitt County,2009,NC,16,North Carolina,165581,9.66294442
Pitt County,2010,NC,16,North Carolina,168148,9.515426886
Pitt County,2012,NC,16,North Carolina,173021,9.247432393
Pitt County,2013,NC,15,North Carolina,174443,8.598797315
Pitt County,2014,NC,22,North Carolina,175052,12.56769417
Pitt County,2015,NC,14,North Carolina,176178,7.946508645
Pittsylvania County,2013,VA,10,Virginia,62566,15.98312182
Platte County,2008,MO,11,Missouri,87003,12.64324219
Platte County,2012,MO,12,Missouri,92203,13.01476091
Platte County,2015,MO,10,Missouri,96552,10.35711327
Plymouth County,2003,MA,48,Massachusetts,484245,9.912337763
Plymouth County,2004,MA,28,Massachusetts,485010,5.773076844
